Chan 0, Chan 1, 
0.175167,0.35501,
0.207498,0.458548,
0.142226,0.429314,
0.112335,0.384854,
0.178827,0.386681,
0.139176,0.402516,
0.117825,0.329431,
-0.110933,0.242337,
-0.079212,0.104084,
-0.104223,0.066323,
-0.162785,0.038916,
-0.179866,0.089467,
-0.126794,0.052315,
-0.153635,0.007855,
-0.132284,0.066323,
-0.134114,0.029171,
-0.159735,0.035871,
-0.082872,0.110783,
-0.115813,0.04318,
-0.124964,0.045007,
-0.081652,0.090685,
-0.140214,0.04927,
-0.142044,0.040743,
-0.131674,0.161334,
-0.157905,0.046834,
-0.143264,-0.000672,
-0.037731,0.037698,
-0.125574,0.005419,
-0.162785,0.055969,
-0.225007,0.012118,
-0.203046,-0.011025,
-0.173155,0.001155,
-0.218907,0.024908,
-0.209757,0.06206,
-0.238428,-0.025643,
-0.223787,0.006637,
-0.122524,0.023081,
-0.171325,0.045007,
-0.206707,0.0176,
-0.180476,0.005419,
-0.174375,0.0109,
-0.162785,-0.00189,
-0.063351,0.048661,
-0.02065,0.099821,
-0.043221,0.085813,
-0.03651,0.121746,
-0.052371,0.18326,
-0.088362,0.121137,
-0.101173,0.211276,
-0.049931,0.158898,
-0.045661,0.160725,
-0.070062,0.131491,
-0.093853,0.143672,
-0.068842,0.178387,
-0.006009,0.201531,
-0.051761,0.152808,
-0.03346,0.242946,
-0.104223,0.231983,
-0.069452,0.217975,
-0.02126,0.178996,
-0.093242,0.088858,
-0.118863,0.177778,
-0.084702,0.172906,
-0.106053,0.144281,
-0.03346,0.163161,
-0.109103,0.175342,
-0.089582,0.190568,
0.020832,0.261827,
-0.135334,0.221021,
-0.151195,0.194832,
-0.042001,0.158289,
-0.059691,0.167425,
-0.148144,0.219193,
-0.172545,0.169252,
-0.104833,0.115656,
-0.149364,0.171688,
-0.145094,0.2533,
-0.128624,0.183869,
-0.157905,0.173515,
-0.070672,0.096775,
-0.163395,0.193614,
-0.144484,0.275835,
-0.171325,0.247819,
-0.214637,0.15098,
-0.163395,0.243555,
-0.078602,0.16377,
-0.128014,0.194832,
-0.104223,0.217366,
-0.108493,0.204576,
-0.120083,0.293497,
-0.071892,0.215539,
-0.115203,0.263045,
-0.063351,0.189959,
-0.03224,0.210058,
-0.095073,0.220412,
-0.117033,0.166816,
-0.090192,0.262436,
-0.131064,0.143672,
-0.068842,0.140627,
-0.135334,0.123573,
-0.167665,0.092512,
-0.129844,0.135145,
-0.135944,0.237465,
-0.121303,0.180215,
-0.02919,0.196659,
0.012901,0.184478,
0.022052,0.186305,
0.083664,0.131491,
0.027542,0.185696,
0.032422,0.123573,
-0.01638,0.193614,
-0.005399,0.239901,
0.050113,0.249037,
-0.0115,0.295324,
0.036082,0.217975,
-0.02614,0.184478,
0.037912,0.186914,
0.012901,0.185087,
-0.078602,0.282534,
0.025712,0.205185,
0.037912,0.186305,
0.025102,0.283752,
0.034862,0.220412,
-0.008449,0.24721,
0.015341,0.239901,
0.069023,0.242946,
0.037302,0.231983,
0.075734,0.163161,
0.008631,0.260608,
-0.01272,0.181433,
0.022662,0.200313,
-0.003569,0.249037,
-0.061521,0.205794,
-0.005399,0.191786,
-0.009059,0.161943,
-0.070062,0.188741,
-0.067012,0.241119,
-0.055421,0.134536,
-0.03712,0.214321,
-0.067012,-0.023815,
-0.456205,-0.407514,
-0.795987,-0.952,
-0.87529,-1.089644,
-0.967404,-1.115224,
-0.832589,-1.008641,
-0.911282,-1.036657,
-0.926532,-1.153593,
-0.902131,-1.154203,
-0.86736,-1.083553,
-0.988754,-1.154203,
-0.957643,-1.212062,
-0.903351,-1.115833,
-0.994244,-1.135931,
-0.921652,-1.185264,
-1.016815,-1.107915,
-1.020475,-1.258349,
-1.003395,-1.281493,
-1.033896,-1.198663,
-0.995465,-1.140804,
-1.116859,-1.180391,
-1.044266,-1.16882,
-1.039386,-1.109133,
-1.105268,-1.234596,
-1.054637,-1.187091,
-1.110759,-1.256522,
-1.124789,-1.251041,
-1.073547,-1.248604,
-0.938122,-1.078681,
-1.15041,-1.285756,
-1.068667,-1.234596,
-0.980824,-1.068327,
-1.005835,-1.134104,
-0.964963,-1.134713,
-0.998515,-1.110351,
-1.020475,-1.210844,
-1.045486,-1.240078,
-0.968014,-1.114615,
-1.022916,-1.146894,
-0.901521,-1.104261,
-1.035726,-1.038484,
-1.026576,-1.180391,
-0.964353,-1.096343,
-0.921042,-1.103652,
-1.036336,-1.093298,
-0.925922,-1.16212,
-0.916162,-1.070763,
-0.978384,-1.171256,
-0.994244,-1.137149,
-0.959473,-1.110351,
-0.997905,-1.187091,
-0.944223,-1.166383,
-0.927752,-1.246168,
-0.955813,-1.008641,
-1.001565,-1.145676,
-0.922262,-1.152984,
-0.907011,-1.011686,
-0.948493,-1.183437,
-0.948493,-1.173083,
-0.87712,-1.082944,
-0.944223,-1.133495,
-0.899691,-1.184655,
-1.000345,-1.144458,
-0.916772,-1.145067,
-0.995465,-1.275402,
-0.894811,-1.168211,
-1.011325,-1.215107,
-0.991804,-1.198663,
-0.841129,-1.134713,
-0.87956,-1.163947,
-0.985704,-1.184046,
-1.055247,-1.236424,
-0.960693,-1.180391,
-0.943003,-1.208407,
-0.914942,-1.214498,
-0.959473,-1.144458,
-1.023526,-1.311945,
-1.005225,-1.198663,
-1.019255,-1.133495,
-1.004005,-1.249213,
-1.088188,-1.288192,
-0.930802,-1.197445,
-1.004005,-1.233987,
-1.039386,-1.298546,
-0.939343,-1.106088,
-1.094288,-1.16212,
-1.068667,-1.227288,
-0.980214,-1.209626,
-1.007665,-1.16212,
-1.024136,-1.283929,
-1.027186,-1.323517,
-0.924092,-1.144458,
-1.201652,-1.311945,
-1.036946,-1.295501,
-1.094898,-1.216934,
-1.13699,-1.3089,
-1.085748,-1.243123,
-1.015595,-1.154203,
-1.14919,-1.325344,
-0.999125,-1.265049,
-1.134549,-1.199881,
-1.15163,-1.37285,
-1.122959,-1.220588,
-1.296815,-1.378331,
-1.049146,-1.128014,
-1.226053,-1.281493,
-1.035116,-1.297937,
-1.193112,-1.23216,
-1.125399,-1.350924,
-1.14004,-1.23216,
-1.098558,-1.197445,
-1.271194,-1.369195,
-1.14004,-1.348488,
-1.079038,-1.331435,
-1.078427,-1.179782,
-1.196772,-1.349706,
-1.061347,-1.140804,
-1.224833,-1.262612,
-1.199822,-1.263831,
-1.040606,-1.274184,
-1.123569,-1.254086,
-1.231543,-1.293674,
-1.121739,-1.176128,
-1.225443,-1.131668,
-1.216292,-1.306464,
-1.109539,-1.14324,
-1.086968,-1.180391,
-1.201042,-1.223025,
-1.022916,-1.208407,
-0.964963,-0.980016,
-0.986924,-0.976361,
-0.769757,-0.918502,
-0.57394,-0.60119,
-0.330541,-0.32042,
-0.212807,-0.037214,
-0.113983,0.066323,
-0.089582,0.166207,
-0.052371,0.294106,
0.053163,0.345875,
0.106235,0.384854,
0.056823,0.384245,
0.117825,0.365364,
0.071463,0.45124,
0.126365,0.34222,
0.111725,0.329431,
0.130635,0.362928,
0.016561,0.414697,
0.102574,0.41287,
0.173337,0.435404,
0.144056,0.395816,
0.150156,0.446976,
0.177607,0.381808,
0.204448,0.366582,
0.094644,0.431141,
0.209328,0.404952,
0.147716,0.381199,
0.209938,0.389117,
0.195298,0.338566,
0.160527,0.439668,
0.26118,0.351965,
0.163577,0.406779,
0.136736,0.365364,
0.185537,0.327603,
0.136736,0.468902,
0.189198,0.436622,
0.144666,0.410434,
0.132466,0.345875,
0.155036,0.465248,
0.139176,0.467684,
0.181267,0.402516,
0.162357,0.399471,
0.127585,0.424442,
0.030592,0.404952,
0.163577,0.490218,
0.122095,0.420787,
0.106235,0.369018,
0.089154,0.448194,
0.145886,0.377545,
0.169677,0.407388,
0.111725,0.395207,
0.068413,0.442713,
0.096474,0.449412,
0.118435,0.403734,
0.077564,0.364755,
0.161137,0.404952,
0.040352,0.370846,
0.044012,0.446367,
0.051333,0.408606,
0.128805,0.337957,
0.089154,0.413479,
0.083664,0.391553,
0.039132,0.379372,
0.019612,0.397644,
0.098914,0.460984,
0.008021,0.439059,
-0.002959,0.442104,
-0.01455,0.38729,
0.061703,0.378763,
0.012901,0.333085,
0.090374,0.414088,
0.164187,0.407388,
0.033642,0.370237,
0.122705,0.383636,
0.141616,0.440277,
0.126365,0.341611,
0.078174,0.420178,
0.054383,0.370237,
0.040352,0.434186,
-0.038341,0.405561,
0.000091,0.450021,
0.075123,0.443931,
-0.03224,0.358665,
-0.03712,0.379372,
-0.008449,0.443931,
0.003141,0.457939,
0.002531,0.42566,
0.019002,0.376327,
0.055603,0.415915,
0.061703,0.466466,
0.022662,0.34283,
0.031812,0.39338,
0.088544,0.400689,
0.110505,0.431141,
0.114165,0.3678,
0.040352,0.376327,
0.058043,0.372673,
0.014121,0.40008,
0.036082,0.353183,
0.084274,0.396425,
0.067803,0.406779,
0.037912,0.407388,
0.123315,0.387899,
0.079394,0.428096,
0.153816,0.400689,
0.097694,0.421396,
0.100134,0.344657,
0.080614,0.345875,
0.080004,0.381199,
0.092814,0.399471,
0.126975,0.467075,
0.192858,0.365364,
0.031202,0.439059,
0.098914,0.379372,
0.077564,0.405561,
0.110505,0.425051,
0.102574,0.390335,
0.106845,0.358056,
0.142226,0.407388,
0.101354,0.403125,
0.173337,0.428096,
0.111725,0.446976,
0.158696,0.420178,
0.098914,0.467684,
0.059263,0.411652,
0.197128,0.369628,
0.150766,0.341611,
0.194078,0.403125,
0.070853,0.387899,
0.126365,0.403125,
0.147106,0.378154,
0.159306,0.384854,
0.183707,0.427487,
0.136126,0.371455,
0.125755,0.408606,
0.084274,0.41287,
0.175167,0.379372,
0.170897,0.408606,
0.106845,0.366582,
0.091594,0.411043,
0.147716,0.326385,
0.117825,0.357447,
0.172117,0.426878,
0.126975,0.330649,
0.169067,0.371455,
0.074513,0.375718,
0.067803,0.3745,
0.075123,0.425051,
0.076954,0.40617,
0.079394,0.33613,
0.069633,0.379981,
0.097084,0.320904,
0.048283,0.356229,
0.045842,0.40008,
0.087934,0.385463,
0.064753,0.34222,
0.121485,0.345875,
0.073293,0.426878,
0.061093,0.456112,
0.055603,0.422005,
0.044622,0.350747,
0.075123,0.411043,
-0.002959,0.40008,
0.012291,0.308114,
0.061093,0.38059,
0.057433,0.372064,
0.024492,0.358665,
0.003751,0.384245,
0.023272,0.35501,
-0.03346,0.363537,
0.020832,0.384245,
-0.057251,0.406779,
0.042182,0.411652,
0.064753,0.372673,
0.044012,0.404343,
0.059873,0.330649,
-0.01516,0.328212,
0.008631,0.328822,
0.022052,0.378154,
0.011071,0.320295,
-0.043831,0.401298,
0.027542,0.354401,
0.025712,0.356838,
-0.01882,0.382417,
0.050723,0.385463,
0.094644,0.3745,
0.010461,0.346484,
0.040962,0.375718,
0.067193,0.386072,
0.059263,0.312377,
0.034252,0.338566,
0.048283,0.314204,
0.039742,0.352574,
0.023272,0.35501,
0.006801,0.441495,
0.063533,0.403734,
0.017781,0.422614,
-0.01272,0.361101,
0.061093,0.419569,
0.094034,0.379372,
-0.0115,0.337957,
0.039742,0.321513,
0.054383,0.339784,
0.064143,0.337957,
0.111115,0.365364,
0.086714,0.345266,
0.097084,0.373891,
0.111725,0.384245,
0.065363,0.348311,
0.200788,0.373282,
0.096474,0.367191,
0.112335,0.316032,
0.108065,0.390335,
0.145276,0.341611,
0.189198,0.335521,
0.112335,0.375718,
0.159917,0.420178,
0.120875,0.387899,
0.092204,0.392771,
0.112335,0.33613,
0.114775,0.378763,
0.125755,0.372673,
0.067193,0.318468,
0.120875,0.348311,
0.134296,0.344657,
0.132466,0.306896,
0.105625,0.312986,
0.141616,0.376936,
0.056823,0.34892,
0.056213,0.422614,
0.111115,0.326994,
0.049503,0.36171,
0.148936,0.430532,
0.127585,0.392162,
0.167237,0.400689,
0.180047,0.396425,
0.064753,0.356838,
0.123925,0.390335,
0.088544,0.397035,
0.103795,0.333694,
0.165407,0.361101,
0.072073,0.421396,
0.037302,0.406779,
0.053773,0.407388,
-0.03102,0.34222,
0.076954,0.328822,
0.072073,0.414088,
0.076344,0.351356,
0.089764,0.411652,
0.059263,0.376327,
0.111725,0.325776,
0.100744,0.35501,
0.132466,0.422614,
0.038522,0.363537,
0.070243,0.437231,
0.127585,0.341611,
0.057433,0.439668,
0.031202,0.365364,
0.130635,0.286188,
0.176387,0.36171,
0.064143,0.299587,
0.097694,0.409824,
0.093424,0.407997,
0.120265,0.333085,
0.164187,0.371455,
0.115995,0.306287,
0.098914,0.440277,
0.144056,0.429923,
0.144666,0.352574,
0.105015,0.399471,
0.092814,0.379372,
0.168457,0.389117,
0.109895,0.391553,
0.183097,0.327603,
0.173947,0.32334,
0.147106,0.360492,
0.038522,0.358665,
0.205058,0.430532,
0.197738,0.404343,
0.137956,0.384245,
0.217869,0.370237,
0.154426,0.416524,
0.112335,0.408606,
0.147716,0.440277,
0.189808,0.316641,
0.056823,0.340393,
0.142836,0.408606,
0.079394,0.325776,
0.123925,0.327603,
0.076954,0.307505,
0.084274,0.430532,
0.029372,0.370846,
0.112335,0.347702,
0.098304,0.334912,
0.083054,0.356838,
0.089154,0.347093,
0.117215,0.358056,
-0.077992,0.210667,
-0.048101,0.038916,
-0.394593,-0.297886,
-0.767926,-1.010468,
-0.744136,-0.986106,
-0.830759,-1.032394,
-0.803918,-1.068936,
-0.903961,-1.089035,
-0.769757,-1.00925,
-0.810628,-1.078072,
-0.87895,-1.128623,
-0.87163,-1.068936,
-0.916772,-1.11096,
-0.88078,-1.187091,
-1.071107,-1.202317,
-0.908231,-1.123141,
-0.87895,-1.035439,
-0.975944,-1.140194,
-0.905791,-1.031785,
-0.927142,-1.114006,
-0.983874,-1.120705,
-0.982654,-1.100607,
-0.884441,-1.038484,
-0.994855,-1.120705,
-0.919822,-1.177955,
-0.885051,-1.065282,
-0.882001,-1.044574,
-0.937512,-1.065891,
-0.87163,-1.038484,
-0.912502,-1.012295,
-0.975334,-1.158466,
-0.87529,-0.990369,
-0.976554,-1.080508,
-0.982654,-1.174301,
-0.853329,-1.019604,
-0.925312,-1.034221,
-1.000345,-1.022649,
-0.833809,-1.012295,
-1.083308,-1.107915,
-0.919822,-1.177346,
-0.917992,-1.106697,
-0.896641,-1.091471,
-1.004615,-1.102434,
-0.937512,-1.074418,
-0.933852,-0.971489,
-1.108319,-1.191354,
-0.974724,-1.119487,
-0.969234,-1.131668,
-1.077817,-1.255913,
-0.989364,-1.132277,
-0.939953,-1.13045,
-1.072937,-1.155421,
-0.983264,-1.165165,
-0.964353,-1.056146,
-1.056467,-1.143849,
-1.025966,-1.207189,
-1.011325,-1.186482,
-0.964353,-1.033612,
-1.032676,-1.095125,
-1.030236,-1.165165,
-0.971064,-1.16212,
-0.984484,-1.118878,
-1.082088,-1.254086,
-0.943003,-1.07929,
-1.059517,-1.224852,
-1.059517,-1.209626,
-1.057687,-1.168211,
-1.057687,-1.177955,
-0.958253,-1.072591,
-1.086358,-1.280884,
-0.966183,-1.170647,
-1.119909,-1.204144,
-0.964963,-1.28332,
-1.011935,-1.06041,
-0.989364,-1.345443,
-0.897861,-1.064673,
-1.011935,-1.237642,
-1.008885,-1.226679,
-1.113809,-1.199881,
-0.900301,-1.291238,
-1.035726,-1.185873,
-1.071107,-1.260176,
-0.986314,-1.259567,
-0.952763,-1.121314,
-1.050366,-1.210235,
-1.094288,-1.254695,
-0.953373,-1.108524,
-1.011325,-1.328389,
-0.966794,-1.131059,
-1.063787,-1.185264,
-1.090018,-1.300373,
-0.954593,-1.255913,
-0.976554,-1.260785,
-1.063787,-1.256522,
-1.038776,-1.275402,
-0.953983,-1.158466,
-1.14919,-1.311945,
-1.052197,-1.311336,
-0.957033,-1.195618,
-1.085138,-1.324735,
-1.066837,-1.1877,
-0.986314,-1.276621,
-1.14065,-1.328998,
-1.016205,-1.347879,
-0.972894,-1.192572,
-1.045486,-1.383812,
-1.019255,-1.286974,
-1.169321,-1.32778,
-0.988144,-1.224243,
-1.098558,-1.25774,
-1.121739,-1.338743,
-0.978384,-1.227288,
-1.14004,-1.394166,
-0.969844,-1.191354,
-1.081478,-1.310727,
-1.055857,-1.326562,
-0.996075,-1.244341,
-0.939343,-1.209017,
-1.124789,-1.372241,
-0.930802,-1.266876,
-0.991194,-1.260176,
-1.081478,-1.361887,
-0.977164,-1.223025,
-0.988144,-1.195009,
-1.122959,-1.344834,
-1.061957,-1.349097,
-0.926532,-1.257131,
-1.031456,-1.224243,
-1.013155,-1.249213,
-0.921042,-1.13045,
-0.814288,-0.975752,
-0.928972,-1.092689,
-0.59712,-0.784512,
-0.381173,-0.380716,
-0.232937,-0.224191,
-0.132284,-0.055486,
-0.131064,0.060233,
-0.126794,0.17656,
0.048893,0.235638,
0.048893,0.302024,
0.052553,0.362319,
0.087934,0.390335,
0.069023,0.281316,
0.095254,0.387899,
0.093424,0.364755,
0.084274,0.29167,
0.160527,0.422614,
0.120875,0.406779,
0.076344,0.365973,
0.164187,0.392162,
0.092204,0.379372,
0.101354,0.381199,
0.103795,0.431141,
0.083664,0.41896,
0.091594,0.365364,
0.102574,0.351356,
0.037912,0.348311,
0.019002,0.375109,
0.043402,0.345875,
0.105015,0.379981,
0.053163,0.316032,
0.119655,0.379981,
0.090374,0.464029,
0.116605,0.39338,
0.120875,0.434186,
0.084274,0.356229,
0.169067,0.325776,
0.103184,0.473165,
0.169067,0.384245,
0.177607,0.362319,
0.086714,0.44454,
0.162967,0.384245,
0.106845,0.384245,
0.078784,0.404343,
0.156256,0.308114,
0.082444,0.404343,
0.073293,0.427487,
0.112335,0.448194,
0.044622,0.389726,
0.042792,0.338566,
0.111115,0.379372,
0.050723,0.33613,
0.087934,0.38729,
0.071463,0.381199,
0.064753,0.33613,
0.065363,0.426269,
0.108065,0.392771,
0.102574,0.378763,
0.182487,0.440886,
0.155036,0.353792,
0.106845,0.369628,
0.094644,0.392771,
0.172727,0.371455,
0.100744,0.381199,
0.126365,0.389117,
0.144056,0.34892,
0.086714,0.381199,
0.061703,0.407388,
-0.01943,0.352574,
0.048893,0.376327,
0.031202,0.428705,
0.075123,0.390944,
0.087324,0.396425,
0.109895,0.351965,
0.118435,0.423223,
0.119655,0.426878,
0.042792,0.41287,
0.195908,0.3745,
0.153816,0.355619,
0.195298,0.423832,
0.094644,0.408606,
0.084274,0.465248,
0.135516,0.401907,
0.134906,0.431141,
0.141616,0.381808,
0.118435,0.350138,
0.131245,0.387899,
0.087934,0.381808,
0.089764,0.386681,
0.081834,0.436013,
0.072073,0.426269,
0.053773,0.359274,
0.076344,0.388508,
0.057433,0.355619,
0.151376,0.382417,
0.138566,0.411043,
0.165407,0.391553,
0.195298,0.408606,
0.198348,0.43175,
0.165407,0.385463,
0.109895,0.408606,
0.187978,0.399471,
0.114775,0.418351,
0.133076,0.468902,
0.214208,0.344657,
0.125145,0.386072,
0.103184,0.412261,
0.146496,0.3745,
0.182487,0.387899,
0.205668,0.385463,
0.188588,0.447585,
0.151376,0.451849,
0.139176,0.443322,
0.077564,0.439668,
0.123925,0.475601,
0.157476,0.389117,
0.115995,0.353183,
0.198348,0.381199,
0.198348,0.377545,
0.116605,0.411043,
0.140396,0.394598,
0.191028,0.404952,
0.109285,0.402516,
0.150766,0.350138,
0.173947,0.365973,
0.159306,0.362319,
0.150156,0.391553,
0.155646,0.524934,
0.093424,0.375109,
0.178217,0.378763,
0.162967,0.400689,
0.198348,0.377545,
0.131856,0.378154,
0.125755,0.462202,
0.166017,0.425051,
0.083664,0.359883,
0.136736,0.426269,
0.120265,0.336739,
0.125145,0.345875,
0.084884,0.373891,
0.162357,0.384245,
0.127585,0.395816,
0.081834,0.309332,
0.141006,0.403734,
0.059263,0.44454,
0.055603,0.424442,
0.123315,0.353792,
0.178827,0.370846,
0.236169,0.3745,
0.137956,0.350747,
0.195908,0.411043,
0.150156,0.412261,
0.147716,0.429314,
0.105015,0.453676,
0.159917,0.403734,
0.158696,0.431141,
0.111115,0.453067,
0.196518,0.376327,
0.117215,0.351965,
0.041572,0.466466,
0.094644,0.386072,
0.119655,0.406779,
0.112945,0.415306,
0.015951,0.414088,
0.061093,0.368409,
-0.048711,0.252082,
-0.150585,0.210667,
-0.149364,0.147935,
-0.202436,0.073023,
-0.150585,0.060233,
-0.094463,-0.034169,
-0.112153,0.091903,
-0.175595,0.048661,
-0.168275,0.055969,
-0.184136,0.122964,
-0.088972,0.065714,
-0.228057,0.04927,
-0.138994,0.09373,
-0.259778,0.000546,
-0.177425,0.110783,
-0.165225,0.046225,
-0.229277,0.038916,
-0.165835,0.101039,
-0.165835,0.006637,
-0.212197,-0.003717,
-0.178646,-0.021988,
-0.153635,0.032217,
-0.203656,-0.024424,
-0.187186,0.015772,
-0.190236,-0.057922,
-0.184746,0.06815,
-0.249408,-0.002499,
-0.171935,-0.037214,
-0.199386,0.057188,
-0.182916,0.012727,
-0.144484,-0.049395,
-0.145094,0.032826,
-0.229887,0.006028,
-0.208537,-0.046959,
-0.193896,0.001764,
-0.065181,0.04257,
-0.085312,0.079113,
-0.192676,0.144281,
-0.149364,0.225893,
-0.145094,0.168034,
-0.124354,0.129664,
-0.142044,0.191786,
-0.178035,0.211276,
-0.123744,0.168034,
-0.094463,0.200313,
-0.075552,0.22772,
-0.007229,0.236856,
-0.094463,0.245382,
-0.124964,0.241728,
-0.054201,0.276444,
-0.127404,0.181433,
-0.065181,0.131491,
-0.086532,0.224675,
-0.087752,0.196659,
-0.03041,0.223457,
-0.124964,0.129664,
-0.159125,0.185696,
-0.01943,0.115656,
-0.045661,0.238683,
-0.103613,0.201531,
-0.065792,0.193005,
-0.149974,0.146717,
-0.101173,0.236856,
-0.056641,0.198486,
-0.066402,0.129055,
-0.065181,0.17047,
-0.056641,0.18326,
-0.140824,0.216757,
-0.160955,0.200922,
-0.082262,0.196659,
-0.056031,0.16377,
-0.073112,0.129055,
-0.081042,0.147326,
-0.042611,0.227111,
-0.087752,0.175342,
-0.059691,0.225893,
-0.045661,0.218584,
-0.059691,0.182042,
-0.02736,0.216148,
-0.03346,0.175342,
-0.113373,0.18326,
-0.099343,0.216148,
-0.03468,0.236247,
-0.046271,0.16377,
-0.056031,0.179606,
0.033642,0.241728,
-0.123134,0.186305,
-0.086532,0.16377,
-0.043831,0.15098,
-0.062741,0.167425,
-0.111543,0.172297,
-0.053591,0.217366,
-0.101173,0.141236,
-0.068842,0.18326,
-0.161565,0.1321,
-0.054811,0.118092,
-0.136554,0.181433,
-0.060301,0.203358,
-0.052981,0.186914,
-0.130454,0.11931,
-0.055421,0.203967,
-0.02919,0.105302,
-0.085312,0.224675,
0.001311,0.272789,
0.050723,0.164988,
0.039132,0.218584,
0.019612,0.254518,
-0.062131,0.19605,
-0.039561,0.184478,
-0.063961,0.169252,
-0.042001,0.197268,
-0.063351,0.191177,
-0.074332,0.233811,
-0.054201,0.212494,
-0.01943,0.238074,
-0.052371,0.224066,
0.015951,0.218584,
-0.01333,0.277662,
0.021442,0.223457,
-0.02675,0.266699,
-0.054201,0.236856,
-0.051151,0.19605,
-0.069452,0.15768,
0.015341,0.155853,
0.050113,0.27218,
-0.056031,0.229547,
-0.052981,0.171079,
-0.053591,0.189959,
-0.044441,0.26609,
-0.02126,0.198486,
-0.063351,0.165598,
-0.065181,0.217975,
-0.046881,0.16377,
-0.148144,0.052315,
-0.613591,-0.526277,
-0.890541,-0.942864,
-0.883221,-0.955654,
-0.930802,-1.158466,
-0.786227,-1.014122,
-0.917382,-1.094516,
-0.793547,-1.026912,
-0.917382,-1.018995,
-0.88078,-1.140194,
-0.85943,-1.008032,
-0.983874,-1.184655,
-0.932022,-1.14933,
-0.971064,-1.260176,
-0.885661,-1.17491,
-0.926532,-1.107915,
-0.934462,-1.135322,
-0.944223,-1.161511,
-0.917992,-1.145676,
-0.936292,-1.155421,
-0.950323,-1.190136,
-0.969234,-1.201099,
-0.887491,-1.241296,
-0.846619,-1.120096,
-0.911282,-1.310118,
-0.956423,-1.212671,
-0.929582,-1.228506,
-0.905181,-1.20658,
-0.916772,-1.138367,
-0.900911,-1.146285,
-0.959473,-1.050056,
-0.899081,-1.056146,
-0.87468,-1.075636,
-0.919212,-1.062237,
-0.971674,-1.175519,
-0.937512,-1.088426,
-0.87285,-1.091471,
-0.908231,-1.198663,
-0.85882,-1.15603,
-0.87834,-1.024476,
-0.992414,-1.14324,
-1.015595,-1.141413,
-0.924702,-1.068936,
-0.905791,-1.126186,
-0.926532,-1.211453,
-0.882611,-1.005596,
-0.936902,-1.106088,
-0.892371,-1.028739,
-0.982044,-1.129232,
-1.038776,-1.154203,
-0.968014,-1.189527,
-0.913722,-1.10487,
-1.024746,-1.152375,
-1.032066,-1.23216,
-0.982654,-1.067718,
-1.015595,-1.06041,
-0.968624,-1.166383,
-0.946053,-1.04762,
-1.001565,-1.132277,
-0.943003,-1.187091,
-1.018035,-1.157857,
-1.060737,-1.059192,
-1.044266,-1.209626,
-0.980214,-1.154203,
-0.999735,-1.094516,
-1.052807,-1.21328,
-1.028406,-1.307073,
-0.894811,-1.153593,
-1.071107,-1.217543,
-1.045486,-1.294892,
-1.047316,-1.149939,
-1.104048,-1.271139,
-1.068667,-1.23886,
-0.991804,-1.155421,
-1.047926,-1.190745,
-1.036946,-1.210235,
-0.980214,-1.135322,
-0.954593,-1.09208,
-0.999735,-1.332653,
-0.937512,-1.128014,
-1.011325,-1.167601,
-1.036336,-1.235205,
-0.924092,-1.176128,
-0.934462,-1.137149,
-1.011935,-1.152984,
-1.066837,-1.248604,
-0.853329,-1.048229,
-1.018645,-1.190745,
-0.969234,-1.199881,
-1.032676,-1.100607,
-1.049146,-1.252259,
-0.993634,-1.199881,
-0.974114,-1.095734,
-0.966794,-1.169429,
-0.915552,-1.164556,
-0.957643,-1.178564,
-1.097948,-1.272966,
-0.948493,-1.210844,
-0.894201,-1.176128,
-0.958253,-1.162729,
-1.020475,-1.345443,
-0.936292,-1.263222,
-0.964353,-1.118878,
-1.075377,-1.207798,
-0.972894,-1.15603,
-1.007665,-1.343615,
-1.070497,-1.271139,
-0.966183,-1.176737,
